"YEAR","SEX","AGE","RACE","HISPAN","EDUC","EMPSTAT","INCTOT","FTOTINC"
2019,1,9,2,0,1,0,NA,31700
2019,1,6,2,0,1,0,NA,31700
2019,2,3,2,0,0,0,NA,31700
2019,2,0,2,0,0,0,NA,31700
2019,1,30,1,0,11,1,34500,34500
2019,2,47,1,0,7,1,78000,78000
2019,2,50,1,0,6,1,19000,19000
2019,1,34,1,0,6,1,34000,19000
2019,2,25,1,0,10,1,34100,34100
2019,2,25,1,0,10,1,37350,37350
2019,1,68,1,0,10,1,216900,242400
2019,2,69,1,0,11,3,25500,242400
2019,2,75,2,0,2,3,18000,18000
2019,1,30,1,0,10,1,41000,81000
2019,2,27,1,0,10,1,40000,81000
2019,1,60,3,0,6,1,60000,60000
2019,2,60,1,0,6,3,0,60000
2019,1,68,1,0,10,3,59100,89700
2019,2,67,1,0,7,1,30600,89700
2019,1,66,1,0,7,3,28000,28000
2019,2,26,1,0,7,3,9300,9300
2019,1,42,1,0,6,1,97500,97500
2019,2,38,1,0,10,1,22000,97500
2019,1,62,1,0,8,1,108600,110400
2019,2,30,1,0,8,1,1800,110400
2019,1,38,2,0,6,1,37000,37000
2019,2,39,1,0,8,1,38000,93000
2019,1,39,1,0,11,1,55000,93000
2019,2,3,1,0,0,0,NA,93000
2019,2,38,1,0,8,1,50000,80000
2019,2,9,3,0,1,0,NA,80000
2019,2,31,1,0,7,1,30000,80000
2019,1,60,1,0,11,3,254000,304000
2019,2,58,1,0,10,3,50000,304000
2019,1,42,3,1,8,1,75000,75000
2019,2,37,3,4,6,3,32000,75000
2019,2,16,3,4,4,3,0,75000
2019,2,39,1,1,2,1,31200,46200
2019,1,43,1,1,2,1,6000,46200
2019,1,17,1,1,5,3,9000,46200
2019,1,15,1,1,3,0,0,46200
2019,2,13,1,1,2,0,NA,46200
2019,1,11,1,1,2,0,NA,46200
2019,2,38,1,0,11,1,185000,185000
2019,1,39,1,0,7,3,0,185000
2019,1,1,1,0,0,0,NA,185000
2019,1,72,1,0,11,3,57890,58110
2019,2,64,1,0,10,3,220,58110
2019,2,39,2,0,8,1,23800,38800
2019,1,40,2,0,6,1,15000,38800
2019,2,16,2,0,3,3,0,38800
2019,1,13,2,0,2,0,NA,38800
2019,2,10,2,0,1,0,NA,38800
2019,1,8,2,0,1,0,NA,38800
2019,2,53,3,0,6,1,70000,177500
2019,1,54,3,0,7,1,37000,177500
2019,1,26,3,0,6,1,14000,177500
2019,1,24,3,0,6,1,29000,177500
2019,1,27,3,0,6,1,27500,177500
2019,1,60,1,0,10,1,260000,288000
2019,2,51,3,0,10,1,28000,288000
2019,2,47,1,0,6,3,280,95280
2019,1,46,1,0,7,1,95000,95280
2019,1,11,1,0,2,0,NA,95280
2019,2,9,1,0,1,0,NA,95280
2019,2,20,1,0,7,3,0,0
2019,2,20,1,0,7,3,0,0
2019,2,20,2,0,7,3,0,0
2019,2,20,1,0,7,3,0,0
2019,2,24,1,0,10,1,24000,24000
2019,1,42,1,0,11,1,176800,176800
2019,1,70,1,0,11,3,19900,67700
2019,2,75,1,0,10,3,47800,67700
2019,1,72,1,0,10,3,12200,42180
2019,2,70,1,0,7,3,16680,42180
2019,1,28,1,0,8,1,13300,42180
2019,2,22,1,4,10,3,20000,20000
2019,1,50,1,0,10,1,29600,29600
2019,1,45,1,0,10,1,124000,124000
2019,2,95,1,0,10,3,55000,55000
2019,1,35,1,0,11,1,53700,143700
2019,2,36,1,0,11,1,90000,143700
2019,1,5,1,0,0,0,NA,143700
2019,1,3,1,0,0,0,NA,143700
2019,2,46,3,0,8,1,30000,30000
2019,1,8,3,0,1,0,NA,30000
2019,1,34,3,0,7,1,101200,131200
2019,2,38,1,0,11,1,30000,131200
2019,1,25,3,0,10,1,25000,82000
2019,1,21,3,0,7,1,25000,82000
2019,1,20,3,0,6,1,32000,82000
2019,1,63,1,0,8,3,8700,8700
2019,2,45,1,0,11,1,75000,147000
2019,1,44,1,0,7,1,72000,147000
2019,2,10,1,0,1,0,NA,147000
2019,2,8,1,0,1,0,NA,147000
2019,2,42,1,0,10,1,53000,168000
2019,1,37,1,0,8,1,115000,168000
2019,1,24,1,0,10,1,46000,46000
2019,1,24,1,0,10,1,60000,60000
2019,1,66,1,0,11,3,44700,44700
2019,2,24,3,0,6,2,0,0
2019,1,27,3,0,6,1,36700,0
2019,1,1,3,0,0,0,NA,0
2019,2,50,1,0,2,3,0,0
2019,2,39,3,1,7,3,5800,19300
2019,2,6,3,1,0,0,NA,19300
2019,1,1,3,1,0,0,NA,19300
2019,2,18,3,0,5,3,5300,19300
2019,1,0,3,1,0,0,NA,19300
2019,2,19,3,0,6,3,8200,19300
2019,2,2,3,0,0,0,NA,19300
2019,1,52,1,0,8,1,476000,476000
2019,1,58,1,0,6,1,24000,24000
2019,1,39,1,0,8,1,33500,33500
2019,2,28,1,0,11,1,60000,60000
2019,1,29,1,0,10,1,60000,60000
2019,1,39,1,0,11,1,117000,218000
2019,2,39,1,0,11,1,101000,218000
2019,1,5,1,0,1,0,NA,218000
2019,2,2,1,0,0,0,NA,218000
2019,2,56,1,0,10,1,29800,29800
2019,2,58,3,0,7,1,43000,86800
2019,2,22,3,0,5,1,8600,86800
2019,2,43,3,0,8,1,35200,86800
2019,2,5,3,0,0,0,NA,86800
2019,2,25,1,0,11,1,40000,40000
2019,1,26,1,0,10,1,60000,40000
2019,1,61,1,0,6,1,73000,81000
2019,2,64,1,0,6,3,8000,81000
2019,2,60,1,0,11,3,149600,239800
2019,1,64,1,0,6,3,90200,239800
2019,1,45,1,0,7,1,73000,73000
2019,2,29,3,0,8,3,0,73000
2019,2,1,3,0,0,0,NA,73000
2019,1,0,3,0,0,0,NA,73000
2019,2,29,1,0,8,1,11200,11200
2019,1,63,3,0,3,3,8200,8200
2019,1,62,1,0,7,1,43000,43000
2019,1,64,1,0,6,1,34000,34000
2019,1,64,1,0,7,1,143420,177420
2019,2,59,1,0,10,1,34000,177420
2019,1,14,3,4,2,0,NA,177420
2019,2,43,1,0,8,1,34700,34700
2019,2,16,1,0,5,3,0,34700
2019,1,76,3,0,0,3,12000,18000
2019,2,73,3,0,0,3,6000,18000
2019,1,29,1,0,10,1,64000,64000
2019,2,41,1,0,6,2,8800,8800
2019,1,64,1,0,6,3,14000,14000
2019,1,67,1,0,11,3,46200,46200
2019,2,62,1,0,11,3,291900,291900
2019,2,24,1,0,10,1,40000,40000
2019,2,24,3,0,10,1,35000,35000
2019,2,29,3,1,8,1,1200,1200
2019,1,52,1,0,10,1,197000,197000
2019,2,46,1,0,11,3,0,197000
2019,2,5,1,0,1,0,NA,197000
2019,1,37,1,0,10,1,87250,87250
2019,2,62,2,0,8,1,60000,60000
2019,2,61,1,0,11,1,19900,99900
2019,2,57,1,0,11,1,80000,99900
2019,2,31,2,0,6,1,24300,24300
2019,2,37,1,0,11,1,230000,706000
2019,1,38,1,0,11,1,476000,706000
2019,1,2,1,0,0,0,NA,706000
2019,1,0,1,0,0,0,NA,706000
2019,1,0,1,0,0,0,NA,706000
2019,1,58,1,0,10,1,40000,40000
2019,2,21,1,0,7,1,800,800
2019,2,22,3,0,7,1,6000,6000
2019,2,21,1,0,7,1,2000,2000
2019,2,21,3,0,7,1,7000,7000
2019,1,40,1,0,6,1,35000,59000
2019,2,42,1,0,10,1,24000,59000
2019,1,58,1,0,7,1,59610,59610
2019,1,50,1,0,10,1,99300,99300
2019,1,58,3,0,6,1,45000,118400
2019,2,55,3,0,8,1,52000,118400
2019,1,25,3,0,10,2,14400,118400
2019,2,22,3,0,10,1,7000,118400
2019,2,29,1,1,10,1,45000,60000
2019,1,28,1,1,10,1,15000,60000
2019,2,49,1,0,8,1,23000,33000
2019,2,21,3,2,6,1,8000,33000
2019,1,19,3,2,6,3,2000,33000
2019,1,40,1,0,11,1,80000,80000
2019,1,58,1,0,10,1,120000,250000
2019,1,56,1,0,7,1,130000,250000
2019,2,90,1,0,7,3,37900,37900
2019,2,50,1,0,11,1,91050,91050
2019,1,78,1,0,10,1,70000,70000
2019,2,59,1,0,11,1,92000,137700
2019,1,63,1,0,10,1,45700,137700
2019,2,29,1,0,10,1,42300,42300
2019,1,25,1,0,10,1,83000,83000
2019,2,33,1,0,8,1,29000,29000
2019,2,69,1,0,10,3,15000,15000
2019,2,53,1,0,11,1,54700,54700
2019,1,48,1,0,10,1,46000,46000
2019,2,22,2,0,0,3,0,0
2019,1,32,1,0,10,1,91000,91000
2019,2,29,1,0,10,1,60000,91000
2019,2,29,1,0,10,1,71000,71000
2019,2,30,1,4,10,1,60000,60000
2019,1,35,1,0,7,1,55000,60000
2019,2,25,1,0,10,1,38000,38000
2019,1,27,1,0,10,1,65000,114000
2019,2,27,1,0,10,1,49000,114000
2019,1,32,1,0,10,3,100,106200
2019,2,31,3,0,10,1,106100,106200
2019,2,8,3,0,1,0,NA,106200
2019,1,4,3,0,1,0,NA,106200
2019,2,72,1,0,6,3,20500,20500
2019,2,37,1,0,11,1,65000,65000
2019,1,57,1,0,11,1,108200,111200
2019,1,17,3,0,6,1,3000,111200
2019,2,63,1,0,10,3,0,52000
2019,1,57,1,0,10,1,52000,52000
2019,1,43,1,0,8,1,51850,51850
2019,2,40,1,0,10,1,36000,51850
2019,1,30,1,4,6,1,80000,125000
2019,2,31,1,4,6,1,35000,125000
2019,1,30,1,4,6,3,10000,125000
2019,2,1,1,0,0,0,NA,125000
2019,1,26,1,4,10,1,40000,40000
2019,2,51,3,0,11,3,40000,64000
2019,1,52,1,0,7,1,24000,64000
2019,1,24,1,0,10,1,15800,15800
2019,2,84,2,0,0,3,8800,31800
2019,2,58,2,0,6,1,23000,31800
2019,1,60,1,0,10,1,125000,161000
2019,2,63,1,0,6,3,36000,161000
2019,2,57,1,0,11,1,106000,108200
2019,1,18,1,0,6,2,2200,108200
2019,1,58,1,0,7,3,1000,1000
2019,1,29,1,0,6,1,20000,45000
2019,2,27,1,0,6,1,25000,45000
2019,1,43,1,0,11,1,73000,73000
2019,2,78,1,0,10,3,4100,39100
2019,2,38,1,0,8,1,35000,39100
2019,2,60,2,0,6,1,9000,9000
2019,1,58,2,0,5,3,8700,9000
2019,1,37,1,0,7,1,40000,95000
2019,2,35,1,0,10,1,55000,95000
2019,1,3,1,0,0,0,NA,95000
2019,1,0,1,0,0,0,NA,95000
2019,2,45,1,0,10,1,45400,45400
2019,2,65,1,0,11,3,28000,443900
2019,1,69,1,0,11,1,415900,443900
2019,2,45,3,0,0,3,0,8800
2019,2,24,3,1,6,1,8800,8800
2019,1,15,3,0,3,0,0,8800
2019,2,78,1,0,11,3,66300,88500
2019,1,76,1,0,11,3,22200,88500
2019,2,47,2,0,7,1,88700,138700
2019,1,28,2,0,10,1,50000,138700
2019,2,95,1,0,6,3,26200,26200
2019,2,23,2,0,8,1,40000,40000
2019,1,24,2,0,6,1,25000,40000
2019,1,21,2,0,6,1,40000,40000
2019,1,13,2,0,2,0,NA,40000
2019,2,46,2,0,8,1,45000,40000
2019,1,43,2,0,10,1,20000,40000
2019,1,26,1,0,10,1,70000,70000
2019,2,35,1,0,8,1,40000,62000
2019,1,40,1,0,0,1,22000,62000
2019,2,38,1,0,8,1,40000,90000
2019,1,39,1,0,6,1,50000,90000
2019,2,27,1,0,10,1,25000,25000
2019,2,34,1,0,10,1,32000,82000
2019,1,31,1,0,8,1,50000,82000
2019,1,71,1,0,6,3,13090,13090
2019,2,26,1,0,10,1,34000,99000
2019,1,26,1,0,10,1,65000,99000
2019,1,51,1,0,10,1,240000,288800
2019,2,70,1,0,11,3,48800,288800
2019,1,28,1,0,11,1,63490,63490
2019,2,68,1,0,6,1,28900,28900
2019,1,60,1,0,6,1,33000,33000
2019,2,50,3,0,11,1,24200,24200
2019,1,46,2,0,6,1,35700,39600
2019,2,47,2,0,6,1,3900,39600
2019,1,16,2,0,5,3,0,39600
2019,1,15,2,0,3,0,0,39600
2019,1,10,2,0,1,0,NA,39600
2019,1,48,1,0,11,1,208000,208000
2019,1,26,2,0,10,1,14600,14600
2019,2,53,1,0,6,1,80000,80000
2019,1,49,1,0,6,1,40000,40000
2019,1,70,1,0,10,3,62600,103100
2019,2,69,1,0,7,3,25500,103100
2019,1,46,1,0,6,3,15000,103100
2019,1,31,1,0,10,1,71200,71200
2019,2,86,1,0,10,3,32600,32600
2019,2,26,3,0,5,3,9410,9410
2019,1,2,3,0,0,0,NA,9410
2019,1,35,1,0,8,1,170000,234600
2019,2,34,3,0,11,1,37000,234600
2019,2,6,3,0,1,0,NA,234600
2019,1,2,3,0,0,0,NA,234600
2019,1,38,1,0,6,3,12000,234600
2019,1,73,3,0,6,3,7200,234600
2019,2,69,3,0,6,3,8400,234600
2019,1,73,1,0,5,1,61900,74800
2019,2,70,1,0,6,3,12900,74800
2019,1,29,1,0,10,1,55000,55000
2019,2,28,3,0,8,1,35000,55000
2019,1,56,1,0,10,1,71500,71500
2019,1,54,1,0,11,1,158200,158200
2019,2,26,1,0,10,1,24400,24400
2019,1,34,1,0,11,1,73000,128000
2019,2,32,3,0,5,1,55000,128000
2019,2,65,1,0,7,1,15400,15400
2019,1,67,1,0,7,1,20000,20000
2019,1,59,1,0,7,1,43500,43500
2019,1,20,1,0,7,3,8000,8000
2019,1,21,2,0,7,1,15500,15500
2019,1,21,1,0,6,1,30000,30000
2019,1,20,2,0,6,3,600,600
2019,2,61,1,0,10,1,93000,93000
2019,2,59,1,0,10,1,6000,49000
2019,1,62,2,0,11,1,43000,49000
2019,1,67,1,0,10,1,212600,225100
2019,2,59,1,0,11,3,12500,225100
2019,2,62,1,0,10,1,150000,180000
2019,1,74,1,0,11,3,30000,180000
2019,1,31,1,0,10,1,32300,46800
2019,2,41,3,0,11,1,14500,46800
2019,1,2,3,0,0,0,NA,46800
2019,2,26,1,0,8,1,23500,23500
2019,1,31,1,0,6,1,88000,23500
2019,2,29,1,0,7,1,35000,35000
2019,2,34,1,0,11,1,90000,143800
2019,1,37,1,0,11,1,53800,143800
2019,1,6,1,0,1,0,NA,143800
2019,2,3,1,0,0,0,NA,143800
2019,2,0,1,0,0,0,NA,143800
2019,1,72,1,0,6,3,59900,59900
2019,1,31,1,4,10,1,31000,31000
2019,2,65,1,0,10,1,37000,37000
2019,1,25,1,0,10,1,67000,67000
2019,1,25,1,0,10,1,75000,75000
2019,1,67,1,0,7,1,73100,83900
2019,2,64,1,0,6,3,10800,83900
2019,2,41,2,0,6,1,40000,46900
2019,2,22,2,0,6,2,6900,46900
2019,1,2,2,0,0,0,NA,46900
2019,2,60,3,0,11,1,171000,171000
2019,1,33,1,0,11,1,476260,476260
2019,2,32,1,0,11,3,0,476260
2019,1,5,1,0,0,0,NA,476260
2019,2,2,1,0,0,0,NA,476260
2019,2,0,1,0,0,0,NA,476260
2019,1,41,1,0,11,1,88000,248000
2019,2,44,1,0,11,1,160000,248000
2019,1,11,1,0,2,0,NA,248000
2019,1,8,1,0,1,0,NA,248000
2019,1,17,2,0,5,1,18210,18210
2019,2,0,2,0,0,0,NA,18210
2019,2,17,2,0,6,3,8300,8300
2019,1,66,1,0,6,3,24700,61700
2019,2,39,1,0,7,1,32000,61700
2019,2,28,1,0,6,1,5000,61700
2019,1,36,1,0,8,1,44000,84500
2019,2,33,1,4,10,1,40500,84500
2019,1,75,1,0,10,3,15500,15500
2019,2,48,1,0,11,3,60200,141200
2019,1,50,1,0,8,1,80000,141200
2019,1,17,1,0,5,2,1000,141200
2019,1,11,1,0,2,0,NA,141200
2019,1,79,1,0,6,3,16400,16400
2019,2,59,1,0,11,1,80000,146400
2019,1,57,1,0,7,1,65500,146400
2019,1,18,1,0,5,3,900,146400
2019,2,61,1,0,10,1,44400,44400
2019,1,62,1,0,10,1,204000,204000
2019,1,32,1,0,11,1,75000,75000
2019,1,43,1,4,10,1,70000,92000
2019,2,29,1,0,10,1,22000,92000
2019,1,64,3,0,0,1,35000,101000
2019,1,30,3,0,10,1,60000,101000
2019,2,25,3,0,6,1,6000,101000
2019,1,1,3,0,0,0,NA,101000
2019,2,28,3,0,10,1,60000,60000
2019,1,28,1,0,11,1,45000,45000
2019,2,28,1,0,10,1,12000,45000
2019,1,66,1,0,10,1,46400,46400
2019,2,36,1,0,10,1,33000,117000
2019,1,44,1,0,10,1,84000,117000
2019,1,4,1,0,1,0,NA,117000
2019,2,0,1,0,0,0,NA,NA
2019,2,28,1,0,11,1,56000,56000
2019,1,30,1,0,10,1,72000,56000
2019,1,37,1,0,10,1,85000,215000
2019,2,35,1,0,10,1,130000,215000
2019,1,2,1,0,0,0,NA,215000
2019,1,0,1,0,0,0,NA,215000
2019,1,25,1,0,10,1,50000,50000
2019,1,26,1,0,8,1,80000,80000
2019,1,25,1,1,8,1,23000,23000
2019,1,24,1,0,10,1,60000,60000
2019,2,25,1,0,10,1,74000,74000
2019,2,26,1,0,10,1,82000,82000
2019,1,33,1,0,10,1,105950,105950
2019,1,44,3,0,11,1,150000,150000
2019,2,40,3,0,11,2,0,150000
2019,1,7,3,0,1,0,NA,150000
2019,1,76,1,0,11,3,48300,433800
2019,2,69,1,0,11,1,385500,433800
2019,2,42,2,0,6,1,25700,46400
2019,2,21,2,0,6,1,8600,46400
2019,2,19,2,0,6,1,3100,46400
2019,1,18,2,0,6,1,9000,46400
2019,1,58,1,0,10,2,22900,148000
2019,2,60,1,0,10,1,125100,148000
2019,1,62,1,0,7,1,169400,171400
2019,2,68,1,0,11,3,2000,171400
2019,2,45,3,1,2,1,35000,40000
2019,1,23,3,1,7,1,5000,40000
2019,1,74,1,0,6,3,66000,66000
2019,1,65,1,0,11,1,476000,479900
2019,2,64,1,0,11,3,3900,479900
2019,2,63,1,0,10,3,41000,549000
2019,1,63,1,0,10,1,508000,549000
2019,2,65,1,0,11,1,27800,188800
2019,1,65,1,0,10,2,102000,188800
2019,1,22,1,0,6,1,40000,188800
2019,1,22,1,0,7,1,19000,188800
2019,1,68,1,0,10,3,61200,79200
2019,2,67,1,0,10,3,18000,79200
2019,1,28,1,0,10,1,25000,25000
2019,1,26,1,0,10,1,62010,62010
2019,2,24,1,0,10,1,55000,62010
2019,1,58,1,0,10,1,78000,78000
2019,1,44,2,0,10,1,8000,78000
2019,1,68,2,0,8,3,13900,13900
2019,1,33,1,0,10,1,65050,65050
2019,2,34,1,0,7,3,0,65050
2019,2,7,1,0,1,0,NA,65050
2019,2,2,1,0,0,0,NA,65050
2019,1,25,1,0,10,1,73000,73000
2019,1,21,1,0,10,1,25100,25100
2019,1,44,1,0,10,1,76000,144000
2019,2,44,1,0,10,1,68000,144000
2019,1,25,1,0,10,1,10000,10000
2019,1,25,3,0,10,1,45000,45000
2019,2,40,1,1,7,3,1000,69000
2019,1,45,1,1,10,1,68000,69000
2019,1,15,1,1,2,0,0,69000
2019,2,11,1,1,2,0,NA,69000
2019,2,47,1,0,10,3,10000,160000
2019,1,47,1,0,10,1,150000,160000
2019,2,14,1,0,2,0,NA,160000
2019,2,12,1,0,2,0,NA,160000
2019,1,11,1,0,1,0,NA,160000
2019,1,51,2,0,10,1,63000,63000
2019,2,67,2,0,6,3,0,0
2019,1,40,1,0,10,1,62000,112000
2019,2,40,1,0,10,1,50000,112000
2019,2,27,1,0,10,1,60000,60000
2019,1,28,1,0,10,1,30000,60000
2019,1,35,2,0,6,3,41500,41500
2019,2,61,2,0,0,1,13330,16230
2019,1,36,2,0,0,3,2900,16230
2019,2,57,3,0,10,1,115000,115000
2019,2,31,1,0,7,1,32000,32000
2019,2,44,3,0,11,1,113000,113000
2019,1,62,2,0,6,3,10000,10000
2019,2,20,3,0,6,1,2800,2800
2019,1,77,1,0,10,3,62500,71500
2019,2,75,1,0,6,3,9000,71500
2019,2,20,3,0,7,1,1000,1000
2019,1,21,3,0,7,1,2000,1000
2019,1,49,1,0,10,1,135000,171350
2019,2,46,1,0,11,1,36000,171350
2019,2,16,1,0,4,3,350,171350
2019,2,13,1,0,2,0,NA,171350
2019,1,24,1,0,10,1,60000,60000
2019,1,24,3,0,10,1,69000,69000
2019,1,22,1,0,10,1,80000,80000
2019,1,22,1,0,10,1,42100,42100
2019,2,32,2,0,6,2,3690,3690
2019,1,2,2,0,0,0,NA,3690
2019,1,24,1,4,10,1,56000,56000
2019,1,64,1,0,7,3,60000,152000
2019,2,64,1,0,8,1,92000,152000
2019,1,32,1,0,10,1,65000,130000
2019,2,30,1,0,10,1,65000,130000
2019,1,30,1,0,8,1,40000,40000
2019,1,30,1,0,10,2,17000,17000
2019,1,55,1,0,11,3,3300,3300
2019,2,44,1,0,11,1,130000,130000
2019,2,45,1,0,10,1,1e+05,1e+05
2019,1,53,1,0,11,1,95000,137500
2019,2,53,1,0,10,1,34000,137500
2019,1,22,1,0,8,1,6000,137500
2019,2,19,1,0,7,1,2500,137500
2019,2,63,2,0,6,3,22100,59100
2019,2,38,2,0,8,1,37000,59100
2019,2,30,1,0,10,1,44000,44000
2019,1,66,1,0,11,3,65000,114000
2019,2,71,1,0,10,3,49000,114000
2019,2,42,1,0,11,1,158000,158000
2019,1,28,1,0,10,1,52000,52000
